objectid,numero,ponteid,observacao,sequencial,compriment,nomeusual,distritoid,setorid,tipolograd,redeaguasp,tipopavime,estadocons,meiofio,separacaov,sentidovia,calcadaimp,calcadapar,sinalizaca,dispositiv,sinaliza_1,sinaliza_2,ponte,redeagua,redetelefo,redeesgoto,redeilumin,redeenergi,areasverde,arvore,lixeirapub,telefonepu,bancos,hidrantes,caixacorre,bancajorna,pontoonibu,pontotaxi,pontomotot,placapubli,placatrans,semaforo,faixapedes,poste,formulario,pesquisado,eglid,logradouro,coletalixo,trechoviai,trechovi_1,nomelograd
5599,0,0,,3843,0,,6,6,3,3,2,2,2,5,2,3,3,4,4,4,4,6,3,1,3,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204743,1,4250,1325,,4250,4250,TRAVESSA SEVERINO VERÔNICA
5600,0,0,,3845,0,,6,6,1,4,2,1,2,5,1,2,2,4,4,4,4,6,3,3,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204745,10,4252,1210,,4252,4252,RUA JOSÉ BATISTA CHAVES
5601,0,0,,3847,0,,6,6,1,3,2,2,2,5,1,2,2,4,4,4,4,6,3,3,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204747,10,4254,1376,,4254,4254,RUA HENRIMAR CASTRO DE OLIVEIRA
5602,0,0,,3852,0,,6,6,1,3,2,2,2,5,2,2,3,4,4,2,4,6,3,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204752,10,4259,1376,,4259,4259,RUA HENRIMAR CASTRO DE OLIVEIRA
5603,0,0,,12835,0,,3,3,2,3,1,2,2,3,2,4,4,4,4,2,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,203534,1,15126,5240,,15126,15126,AVENIDA PREFEITO SEVERINO CABRAL
5604,0,0,,3854,0,,6,6,1,4,2,2,2,2,2,2,3,4,4,4,4,6,3,3,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204754,10,4261,1198,,4261,4261,RUA ADAUTO TRAVASSOS DE MOURA
5605,0,0,,3856,0,,6,6,1,4,2,2,2,5,2,2,3,4,4,4,4,6,3,3,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204756,10,4264,1201,,4264,4264,RUA ALVORADA
5606,0,0,,3860,0,,6,6,1,3,6,4,2,5,1,3,3,4,4,4,4,6,3,3,3,1,3,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,2,204760,10,4268,1392,,4268,4268,RUA PAPA PIO X
5607,0,0,,3862,0,,6,6,1,4,2,2,2,5,1,2,2,4,4,4,4,6,3,3,1,1,3,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,3,204762,10,4270,1228,,4270,4270,RUA PEDRO BEZERRA
5608,0,0,,3867,0,,6,6,1,4,2,2,2,5,2,2,2,4,4,4,4,6,3,3,1,1,3,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204767,10,4275,1163,,4275,4275,RUA CAPITÃO ADHEMAR MAIA PAIVA
5609,0,0,,3864,0,,6,6,1,4,2,2,2,5,1,2,2,4,4,4,4,6,3,3,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204764,10,4272,1384,,4272,4272,RUA MARECHAL CÂNDIDO RONDON
5610,0,0,,3870,0,,6,6,1,4,2,2,2,5,2,2,2,4,4,4,4,6,3,3,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204770,10,4278,1163,,4278,4278,RUA CAPITÃO ADHEMAR MAIA PAIVA
5611,0,0,,3871,0,,6,6,1,4,2,2,2,5,2,4,3,4,4,2,4,6,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,204771,10,4279,1155,,4279,4279,RUA MANOEL ELIAS DE CASTRO
5612,0,0,,3874,0,,6,6,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,3,3,3,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204774,10,4282,1392,,4282,4282,RUA PAPA PIO X
5613,0,0,,3877,0,,6,6,1,3,2,2,2,5,2,2,2,4,4,4,4,6,3,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204777,10,4285,1210,,4285,4285,RUA JOSÉ BATISTA CHAVES
5614,0,0,,3878,0,,6,6,1,3,2,2,2,5,2,3,3,4,4,4,4,6,3,3,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204778,10,4286,1201,,4286,4286,RUA ALVORADA
5615,0,0,,3880,0,,6,6,1,4,2,2,2,5,2,3,4,4,4,2,4,6,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,204780,10,4288,1155,,4288,4288,RUA MANOEL ELIAS DE CASTRO
5616,0,0,,3881,0,,6,6,1,3,2,2,2,5,2,2,1,4,4,2,4,6,3,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,204781,10,4289,1163,,4289,4289,RUA CAPITÃO ADHEMAR MAIA PAIVA
5617,0,0,,3882,0,,6,6,1,3,6,4,4,4,2,4,4,4,4,4,4,6,3,3,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204782,10,4291,1406,,4291,4291,RUA HIGINO MACEDO DANTAS
5618,0,0,,3883,0,,6,6,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,3,3,1,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204783,10,4292,1201,,4292,4292,RUA ALVORADA
5619,0,0,,3884,0,,6,6,1,3,2,2,2,5,2,2,2,4,4,2,4,6,3,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204784,10,4293,1406,,4293,4293,RUA HIGINO MACEDO DANTAS
5620,0,0,,3886,0,,6,6,1,3,2,1,2,5,2,2,2,4,4,2,4,6,3,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,204786,10,4295,1406,,4295,4295,RUA HIGINO MACEDO DANTAS
5621,0,0,,3888,0,,6,6,1,4,1,1,2,3,2,2,2,2,4,1,4,6,3,3,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204788,10,4297,1147,,4297,4297,RUA VEREADOR BENEDITO MOTA
5622,0,0,,3890,0,,6,6,1,4,2,2,2,5,1,3,2,4,4,4,4,6,3,3,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204790,10,4299,1163,,4299,4299,RUA CAPITÃO ADHEMAR MAIA PAIVA
5623,0,0,,3891,0,,6,6,1,4,2,2,2,5,1,2,2,4,4,4,4,6,3,3,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,204791,10,4300,1414,,4300,4300,RUA PRESIDENTE ROOSEVELT
5624,0,0,,3892,0,,6,6,1,4,2,2,2,5,1,2,2,4,4,4,4,6,3,3,1,1,3,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,3,204792,10,4301,1414,,4301,4301,RUA PRESIDENTE ROOSEVELT
5625,0,0,,3893,0,,6,6,1,3,2,2,2,5,2,2,2,4,4,4,4,6,3,3,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204793,10,4302,1414,,4302,4302,RUA PRESIDENTE ROOSEVELT
5626,0,0,,3897,0,,6,6,1,3,6,4,4,5,2,3,2,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204797,2,4306,1201,,4306,4306,RUA ALVORADA
5627,0,0,,3899,0,,6,6,1,3,6,4,4,5,2,2,2,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204799,2,4308,1422,,4308,4308,RUA GENARO CAVALCANTI DE QUEIROZ
5628,0,0,,3901,0,,6,6,1,2,2,2,2,5,2,2,2,4,4,4,4,6,1,1,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204801,2,4310,1163,,4310,4310,RUA CAPITÃO ADHEMAR MAIA PAIVA
5629,0,0,,3902,0,,6,6,1,2,2,1,2,5,2,1,1,4,4,1,4,6,1,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,204802,2,4311,1155,,4311,4311,RUA MANOEL ELIAS DE CASTRO
5630,0,0,,3903,0,,6,6,1,2,1,1,2,1,2,1,1,1,4,1,4,6,1,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,204803,2,4312,1147,,4312,4312,RUA VEREADOR BENEDITO MOTA
5631,0,0,,3904,0,,6,6,1,2,2,2,2,5,2,2,2,4,4,4,4,6,1,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204804,2,4313,1422,,4313,4313,RUA GENARO CAVALCANTI DE QUEIROZ
5632,0,0,,3905,0,,6,6,1,2,2,2,2,5,2,2,2,4,4,4,4,6,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204805,2,4314,1422,,4314,4314,RUA GENARO CAVALCANTI DE QUEIROZ
5633,0,0,,3907,0,,6,6,1,2,1,1,2,1,2,1,1,1,4,1,4,6,1,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,204807,2,4316,1147,,4316,4316,RUA VEREADOR BENEDITO MOTA
5634,0,0,,3909,0,,6,6,1,3,6,4,4,5,2,4,3,4,4,4,4,6,3,1,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204809,2,4318,1163,,4318,4318,RUA CAPITÃO ADHEMAR MAIA PAIVA
5635,0,0,,3910,0,,6,6,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204810,2,4319,1430,,4319,4319,RUA JESSÉ BARBOSA DE MENEZES
5636,0,0,,3912,0,,6,6,1,2,2,2,2,5,2,2,1,4,4,4,4,6,1,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,204812,2,4321,1430,,4321,4321,RUA JESSÉ BARBOSA DE MENEZES
5637,0,0,,3914,0,,6,6,1,2,1,1,2,1,2,1,1,1,4,1,4,6,1,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,204814,2,4323,1147,,4323,4323,RUA VEREADOR BENEDITO MOTA
5638,0,0,,3916,0,,6,6,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204816,2,4325,1163,,4325,4325,RUA CAPITÃO ADHEMAR MAIA PAIVA
5639,0,0,,3917,0,,6,6,1,2,2,2,2,5,2,2,2,4,4,4,4,6,1,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204817,2,4327,1449,,4327,4327,RUA MIRIAM DE LOURDES LIMA
5640,0,0,,3920,0,,6,6,1,2,1,1,2,1,2,2,1,2,4,2,4,6,1,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,204820,2,4330,1147,,4330,4330,RUA VEREADOR BENEDITO MOTA
5641,0,0,,3921,0,,6,6,1,2,2,3,2,5,2,3,2,4,4,4,4,6,1,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204821,2,4331,1155,,4331,4331,RUA MANOEL ELIAS DE CASTRO
5642,0,0,,3922,0,,6,6,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204822,2,4332,1163,,4332,4332,RUA CAPITÃO ADHEMAR MAIA PAIVA
5643,0,0,,3926,0,,6,6,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204826,2,4339,1465,,4339,4339,RUA EZEQUIEL RODRIGUES DE SOUSA
5644,0,0,,3927,0,,6,6,1,2,2,3,2,5,2,4,3,4,4,4,4,6,1,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204827,2,4340,1155,,4340,4340,RUA MANOEL ELIAS DE CASTRO
5645,0,0,,3928,0,,6,6,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,3,3,1,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204828,2,4341,1481,,4341,4341,RUA JORGE DUARTE NOGUEIRA
5646,0,0,,3944,0,,6,6,1,3,6,4,4,5,2,2,2,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204844,2,4357,1198,,4357,4357,RUA ADAUTO TRAVASSOS DE MOURA
5647,0,0,,3945,0,,6,6,1,3,6,4,4,5,2,2,2,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204845,2,4358,1198,,4358,4358,RUA ADAUTO TRAVASSOS DE MOURA
5648,0,0,,3960,0,,6,6,1,2,2,2,2,5,2,2,3,4,4,4,4,6,1,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204859,2,4385,1163,,4385,4385,RUA CAPITÃO ADHEMAR MAIA PAIVA
5649,0,0,,3962,0,,6,6,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204861,2,4388,1198,,4388,4388,RUA ADAUTO TRAVASSOS DE MOURA
5650,0,0,,3964,0,,6,6,1,2,2,2,2,5,2,2,2,4,4,4,4,6,1,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204863,2,4391,1376,,4391,4391,RUA HENRIMAR CASTRO DE OLIVEIRA
5651,0,0,,3965,0,,6,6,1,3,6,4,4,5,2,3,2,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204864,2,4392,1198,,4392,4392,RUA ADAUTO TRAVASSOS DE MOURA
5652,0,0,,3966,0,,6,6,1,3,6,4,4,5,2,2,2,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204865,2,4393,1198,,4393,4393,RUA ADAUTO TRAVASSOS DE MOURA
5653,0,0,,3967,0,,6,6,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204866,2,4394,1406,,4394,4394,RUA HIGINO MACEDO DANTAS
5654,0,0,,3969,0,,6,6,1,3,6,4,4,5,2,3,2,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204868,2,4396,1198,,4396,4396,RUA ADAUTO TRAVASSOS DE MOURA
5655,0,0,,3975,0,,6,6,1,3,6,4,4,5,2,3,4,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204874,2,4406,1465,,4406,4406,RUA EZEQUIEL RODRIGUES DE SOUSA
5656,0,0,,3977,0,,6,6,1,3,6,4,4,5,2,4,2,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204876,2,4408,1155,,4408,4408,RUA MANOEL ELIAS DE CASTRO
5657,0,0,,3979,0,,6,6,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204878,2,4412,1503,,4412,4412,NÃO IDENTIFICADO 1503
5658,0,0,,3980,0,,6,6,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204879,2,4413,1198,,4413,4413,RUA ADAUTO TRAVASSOS DE MOURA
5659,0,0,,3981,0,,6,6,1,3,6,4,4,5,2,3,2,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204880,2,4414,1511,,4414,4414,RUA FREI DAMIÃO DE BOZZANO
5660,0,0,,3982,0,,6,6,1,3,6,4,4,5,2,4,3,4,4,4,4,6,1,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204881,2,4415,1511,,4415,4415,RUA FREI DAMIÃO DE BOZZANO
5661,0,0,,3983,0,,6,6,1,2,2,2,2,5,2,4,3,4,4,4,4,6,1,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204882,2,4417,1511,,4417,4417,RUA FREI DAMIÃO DE BOZZANO
5662,0,0,,3984,0,,6,6,1,2,2,3,2,5,2,3,3,4,4,4,4,6,1,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204883,2,4418,1155,,4418,4418,RUA MANOEL ELIAS DE CASTRO
5663,0,0,,3985,0,,6,6,1,2,2,2,2,5,2,2,2,4,4,4,4,6,1,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204884,2,4419,1538,,4419,4419,RUA MAESTRO NELSON FERREIRA
5664,0,0,,3987,0,,6,6,1,3,6,4,4,5,2,2,2,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204886,2,4421,1538,,4421,4421,RUA MAESTRO NELSON FERREIRA
5665,0,0,,3990,0,,6,6,1,3,6,4,4,5,2,3,3,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204889,2,4424,1147,,4424,4424,RUA VEREADOR BENEDITO MOTA
5666,0,0,,3993,0,,6,6,1,2,2,2,2,5,2,2,2,4,4,1,4,6,1,1,3,1,1,1,2,0,1,0,0,0,0,0,0,0,0,2,0,0,2,204892,2,4427,1538,,4427,4427,RUA MAESTRO NELSON FERREIRA
5667,0,0,,3995,0,,6,6,1,3,2,2,2,5,1,4,4,4,4,4,4,6,3,1,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204894,11,4430,1147,,4430,4430,RUA VEREADOR BENEDITO MOTA
5668,0,0,,3996,0,,6,6,1,3,6,4,2,5,2,3,3,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204895,11,4431,1163,,4431,4431,RUA CAPITÃO ADHEMAR MAIA PAIVA
5669,0,0,,3997,0,,6,6,1,2,2,2,2,5,2,2,1,4,4,4,4,6,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204896,11,4432,1546,,4432,4432,RUA JOSÉ PALHANO
5670,0,0,,3998,0,,6,6,1,2,2,1,2,5,2,2,1,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204897,11,4433,1546,,4433,4433,RUA JOSÉ PALHANO
5671,0,0,,3999,0,,6,6,1,3,2,1,2,5,2,1,1,4,4,4,4,6,3,1,3,1,1,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,2,204898,11,4434,1546,,4434,4434,RUA JOSÉ PALHANO
5672,0,0,,4000,0,,6,6,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,2,0,2,0,0,0,0,0,0,0,0,1,0,0,2,204899,11,4436,1198,,4436,4436,RUA ADAUTO TRAVASSOS DE MOURA
5673,0,0,,4001,0,,6,6,1,3,2,1,2,5,2,3,4,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204900,11,4437,1546,,4437,4437,RUA JOSÉ PALHANO
5674,0,0,,4007,0,,6,6,1,1,2,1,2,5,1,2,4,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204906,11,4443,1155,,4443,4443,RUA MANOEL ELIAS DE CASTRO
5675,0,0,,4008,0,,6,6,1,3,2,1,2,5,1,1,4,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,2,204907,11,4445,1155,,4445,4445,RUA MANOEL ELIAS DE CASTRO
5676,0,0,,4011,0,,6,6,1,3,2,1,2,5,1,4,1,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204910,11,4448,1155,,4448,4448,RUA MANOEL ELIAS DE CASTRO
5677,0,0,,4017,0,,6,6,1,3,6,4,4,5,2,3,3,4,4,4,4,6,3,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204916,11,4456,1570,,4456,4456,VILA SANTA CRUZ
5678,0,0,,4018,0,,6,6,1,3,5,3,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204917,11,4457,1511,,4457,4457,RUA FREI DAMIÃO DE BOZZANO
5679,0,0,,4020,0,,6,6,1,2,1,2,2,5,2,2,1,4,4,4,4,6,3,1,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204925,11,4476,1554,,4476,4476,RUA DAS CASTANHOLAS
5680,0,0,,4021,0,,6,6,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204926,11,4478,1651,,4478,4478,RUA PROFESSORA ZEFERINA GAUDÊNCIO
5681,0,0,,4025,0,,6,6,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204930,11,4484,1651,,4484,4484,RUA PROFESSORA ZEFERINA GAUDÊNCIO
5682,0,0,,0,0,,2,2,1,1,1,1,1,5,1,2,4,2,2,2,4,6,3,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,201701,7,1714,12858,,1714,1714,RUA VIGÁRIO CALIXTO
5683,0,0,,0,0,,6,6,2,1,6,2,2,5,2,4,3,4,4,4,4,6,3,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204969,7,4546,1767,,4546,4546,AVENIDA ESTADOS UNIDOS
5684,0,0,,1931,0,,3,3,1,3,2,1,2,2,2,2,2,4,4,4,4,6,3,1,3,1,1,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,3,202253,3,2064,3719,,2064,2064,RUA EPAMINONDAS MACAXEIRA
5685,0,0,,4040,0,,6,6,1,3,2,3,2,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204945,11,4512,2038,,4512,4512,AVENIDA REPÚBLICA ORIENTAL DO URUGUAI
5686,0,0,,4042,0,,6,6,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204947,11,4514,1953,,4514,4514,AVENIDA REPÚBLICA FRANCESA
5687,0,0,,4043,0,,6,6,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204948,11,4515,1953,,4515,4515,AVENIDA REPÚBLICA FRANCESA
5688,0,0,,4045,0,,6,6,1,3,5,3,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204950,11,4517,1830,,4517,4517,AVENIDA URUGUAI
5689,0,0,,4048,0,,6,6,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204953,11,4523,1910,,4523,4523,AVENIDA ANTILHAS HOLANDESAS
5690,0,0,,4051,0,,6,6,1,3,5,3,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204956,11,4526,1937,,4526,4526,AVENIDA GRÃO DUCADO DE LUXEMBURGO
5691,0,0,,4052,0,,6,6,1,3,2,3,2,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204957,11,4527,2038,,4527,4527,AVENIDA REPÚBLICA ORIENTAL DO URUGUAI
5692,0,0,,4056,0,,6,6,1,3,5,3,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204961,11,4538,1910,,4538,4538,AVENIDA ANTILHAS HOLANDESAS
5693,0,0,,4057,0,,6,6,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204962,11,4539,1929,,4539,4539,AVENIDA REINO UNIDO DA GRÃ BRETANHA
5694,0,0,,4060,0,,6,6,1,3,5,3,4,5,2,4,4,4,4,4,4,6,3,1,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204973,11,4552,1929,,4552,4552,AVENIDA REINO UNIDO DA GRÃ BRETANHA
5695,0,0,,4062,0,,6,6,1,3,2,3,3,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,2,204975,11,4554,2038,,4554,4554,AVENIDA REPÚBLICA ORIENTAL DO URUGUAI
5696,0,0,,4063,0,,6,6,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,204976,11,4555,2038,,4555,4555,AVENIDA REPÚBLICA ORIENTAL DO URUGUAI
5697,0,0,,4068,0,,6,6,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,2,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204983,11,4564,1945,,4564,4564,AVENIDA REPÚBLICA FEDERAL DA ALEMANHA
5698,0,0,,4070,0,,6,6,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,204985,11,4573,1937,,4573,4573,AVENIDA GRÃO DUCADO DE LUXEMBURGO
5699,0,0,,4075,0,,6,6,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204996,11,4603,2186,,4603,4603,NÃO IDENTIFICADO 2186
5700,0,0,,4077,0,,6,6,1,3,5,3,4,5,2,1,4,4,4,4,4,6,3,1,3,1,1,1,3,0,0,0,0,0,0,0,0,1,0,2,0,0,2,204998,11,4605,2046,,4605,4605,AVENIDA REPÚBLICA ISLÂMICA DA MAURITÂNIA
5701,0,0,,4080,0,,6,6,1,3,6,4,4,5,2,4,4,4,4,4,4,6,3,1,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,205001,11,4610,1953,,4610,4610,AVENIDA REPÚBLICA FRANCESA
5702,0,0,,0,0,,1,1,1,1,1,1,2,5,2,2,2,3,3,3,4,6,3,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,200128,7,136,11347,,136,136,RUA MAJOR MANOEL JOVINO DO Ó
5703,0,0,,1821,0,,3,3,7,3,6,4,4,5,2,4,4,4,4,4,4,6,3,3,3,3,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,202144,9,1930,2844,,1930,1930,RUA EDVALDO HOLANDA MOREIRA BORGES
5704,0,0,,1857,0,,6,6,1,1,1,1,1,1,2,4,3,2,2,2,4,6,3,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,204411,7,1968,1139,,1968,1968,RUA DOUTOR VASCONCELOS
5705,0,0,,0,0,,1,1,1,1,1,1,1,2,2,2,2,4,3,3,4,6,3,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,200193,7,14519,11444,,14519,14519,RUA DOUTOR JOÃO MOURA
